"serializedID","itemID","description","serial","colorName","sizeName","customerID","saleLineID","timeStamp"
"10895","0","Hiboy ex6f blue","","","","6202","0","2026-01-31T16:28:34+00:00"
"10896","0","EX6f Blue","","","","6202","0","2026-01-31T16:30:04+00:00"
"10897","0","EX6f Blue","","","","6202","0","2026-01-31T16:30:04+00:00"
"10898","0","Wheel","","24 TUBE AMZN","","6203","0","2026-01-31T16:34:20+00:00"
"10899","0","Maxfoot","","blue","","5658","0","2026-02-03T23:59:22+00:00"
"10900","0","wheel","","","","6204","0","2026-01-31T17:26:08+00:00"
"10901","0","Polaris Black","","","","6205","0","2026-01-31T18:01:51+00:00"
"10902","0","rad","","white","","6208","0","2026-01-31T19:12:57+00:00"
"10903","0","Trek","","black","","6209","0","2026-02-02T22:01:14+00:00"
"10904","0","Trek Black 2/2","","","","6209","0","2026-01-31T20:03:45+00:00"
"10905","0","No Brand","","Black","","6210","0","2026-02-01T15:04:03+00:00"
"10906","0","Vivi wite","","","","1326","0","2026-02-01T15:08:42+00:00"
"10907","0","EdiyobIKE","","PURPLE","","6211","0","2026-02-01T16:05:26+00:00"
"10908","0","Marin Presidio 1","","","","4836","0","2026-02-01T16:41:53+00:00"
"10909","0","Infinity Grey","","","","841","0","2026-02-01T16:52:51+00:00"
"10910","0","Euphree","","Blue","","537","0","2026-02-01T17:23:49+00:00"
"10911","0","Rad Rover 6+","","gray","","6212","0","2026-02-01T17:35:17+00:00"
"10912","0","Ridstar Ebike","","black","","5704","0","2026-02-05T13:34:53+00:00"
"10913","0","4x Wheels","","","","6213","0","2026-02-01T17:42:25+00:00"
"10914","0","haoqi","","black","","5201","0","2026-02-01T18:10:44+00:00"
"10915","0","Euphree read basket & liner","","","","537","0","2026-02-01T18:42:45+00:00"
"10916","0","trek mtb","","orange/siver","","6214","0","2026-02-01T19:17:45+00:00"
"10917","0","Alum Black + steel HS black","","","MONDAY FIRST THING","6215","0","2026-02-02T14:57:02+00:00"
"10918","0","Super73 Black","","","","6216","0","2026-02-01T20:09:48+00:00"
"10919","0","Fuji","","gray","NICK WORK","6217","0","2026-02-02T16:42:00+00:00"
"10920","0","Husqvarna 2/2","","white","","6219","0","2026-02-02T20:06:17+00:00"
"10921","0","Husqvarna 1/2","","white","AMAZON-12SPD CHAIN/CASSETTE","6219","0","2026-02-03T20:37:16+00:00"
"10922","0","2x Euphree Faceplate","","Red, Cherry","MAIL THEM","5644","0","2026-02-02T20:15:00+00:00"
"10923","0","Aniioki LCD","","","","3086","0","2026-02-02T20:16:28+00:00"
"10924","0","Specialized","","Gray","","6220","0","2026-02-02T20:33:16+00:00"
"10925","0","Heybike Venus","","","","5759","0","2026-02-02T20:52:56+00:00"
"10926","0","Giant","","","","6221","0","2026-02-02T21:13:02+00:00"
"10927","0","Giant 1/2","","gray","","6221","0","2026-02-02T21:16:58+00:00"
"10928","0","Schwinn Woodlands","","blue","","6221","0","2026-02-02T21:17:18+00:00"
"10929","0","Heybike Venus","","","","5759","0","2026-02-02T21:50:22+00:00"
"10930","0","Battery + charger","","","","6222","0","2026-02-04T19:00:02+00:00"
"10931","0","Bonita bay bells","","","","5759","0","2026-02-02T23:02:35+00:00"
"10932","0","Heybike Venus","","White","","6178","0","2026-02-02T23:33:40+00:00"
"10933","0","Pink minibike","","","LOW PRIORITY","5759","0","2026-02-03T13:51:20+00:00"
"10934","0","Send 1099 Victor","","","","3934","0","2026-02-03T14:48:00+00:00"
"10935","0","Santa Cruz","","","","6223","0","2026-02-03T15:35:08+00:00"
"10936","0","Santa Cruz","","Grey","","6223","0","2026-02-03T15:35:11+00:00"
"10937","0","EuyBike","","black","","4355","0","2026-02-03T15:36:24+00:00"
"10938","0","2X euphree rear liner(bikes not here)","","","","6189","0","2026-02-03T17:19:09+00:00"
"10939","0","Lectric Black","","","","1608","0","2026-02-03T18:55:36+00:00"
"10940","0","hiboy and heybike ranger","","","","6224","0","2026-02-03T22:17:37+00:00"
"10941","0","wheel","","","","6225","0","2026-02-03T19:28:41+00:00"
"10942","0","Drifter 3spd","","","","6226","0","2026-02-03T19:51:32+00:00"
"10943","0","Silver handlebars (bike not here)","","","","6227","0","2026-02-03T21:05:44+00:00"
"10944","0","Silver handlebars (bike not here)","","","","6227","0","2026-02-03T21:05:44+00:00"
"10945","0","Battery","","Blcak","","6228","0","2026-02-03T21:11:51+00:00"
"10946","0","Hiboy p6 + Ranger S red","","","","6224","0","2026-02-03T22:23:21+00:00"
"10947","0","2x Gatorskin 700x25c","","gumwall","-AMAZON","6229","0","2026-02-04T16:22:00+00:00"
"10948","0","Order Euprhee Light","","","","3934","0","2026-02-04T19:24:48+00:00"
"10949","0","Heybike Ranguer S","","","ALL PAID","342","0","2026-02-04T16:10:06+00:00"
"10950","0","Electric trike","","blue","","4741","0","2026-02-04T16:27:16+00:00"
"10951","0","Electric trike","","blue","","342","0","2026-02-04T16:30:54+00:00"
"10952","0","Trek road","","black","WHEEL-JBI","6230","0","2026-02-04T19:00:37+00:00"
"10953","0","Trek","","Purple","","6231","0","2026-02-04T18:02:52+00:00"
"10954","0","schwinn","","black/silver","WHEELSET-JBI","6230","0","2026-02-06T18:40:04+00:00"
"10955","0","Ridstar (electric bike)","","black","","5704","0","2026-02-05T15:15:40+00:00"
"10956","0","wheel","","","","4251","0","2026-02-04T20:37:59+00:00"
"10957","0","Euphree Falcon ","","Blue","DELIVERY TODAY","6232","0","2026-02-05T16:01:07+00:00"
"10958","0","Cruiser","","Red","","6233","0","2026-02-04T21:16:20+00:00"
"10959","0","Mototec Dirtbike","","Black","","6234","0","2026-02-04T21:40:17+00:00"
"10960","0","murray cruiser","","torquise","","6233","0","2026-02-04T21:56:04+00:00"
"10961","0","Ridstar (ebike)","","black","","5704","0","2026-02-05T14:10:43+00:00"
"10962","0","Aventon","","blue","","6235","0","2026-02-05T15:18:41+00:00"
"10963","0","SIDEWINDER BOTTLE CAGE-JBI","","","","6189","0","2026-02-05T23:04:02+00:00"
"10964","0","Retrospec","","blue","","6236","0","2026-02-05T17:28:09+00:00"
"10965","0","Zizzo Black","","","","6237","0","2026-02-05T18:18:20+00:00"
"10966","0","Heybike Ranger Blue","","","","3934","0","2026-02-05T18:55:53+00:00"
"10967","0","Venus Fenders?","","","","3934","0","2026-02-05T18:56:34+00:00"
"10968","0","Venus Fenders?","","","","3934","0","2026-02-05T18:56:34+00:00"
"10969","0","Scooter thing 1/2","","","","6238","0","2026-02-05T19:31:12+00:00"
"10970","0","Scooter thing 1/2","","","","6238","0","2026-02-05T19:31:12+00:00"
"10971","0","Scooter thing 2/2","","","","6238","0","2026-02-05T19:31:50+00:00"
"10972","0","Westport cruiser","","red","","6239","0","2026-02-05T19:44:42+00:00"
"10973","0","Trek cruiser","","blue","","6240","0","2026-02-05T20:04:49+00:00"
"10974","0","riding time ebike","","black","","4946","0","2026-02-05T21:50:57+00:00"
"10975","0","2 motorbike rims","","","BRINGING TUBES/RIM STRIPS","6241","0","2026-02-05T22:00:01+00:00"
"10976","0","Venus + Cherry Falcon","","","","6242","0","2026-02-05T22:27:38+00:00"
"10977","0","trek","","maroon","","6243","0","2026-02-05T23:06:11+00:00"
"10978","0","Schwinn","","White 1/2","","6244","0","2026-02-06T15:24:39+00:00"
"10979","0","Schwinn","","Black 2/2","","6244","0","2026-02-06T15:25:11+00:00"
"10980","0","Kurirkin black","","","6000 BEARINGS AMZN","5733","0","2026-02-06T15:40:46+00:00"
"10981","0","Townie Black","","","","5423","0","2026-02-06T15:50:25+00:00"
"10982","0","Lectric","","Black","","4018","0","2026-02-06T16:01:56+00:00"
"10983","0","rad","","grey","","6245","0","2026-02-06T16:14:51+00:00"
"10984","0","Venus Fenders+rack","","","","6242","0","2026-02-06T18:01:15+00:00"
"10985","0","Battery","","","","198","0","2026-02-06T18:19:01+00:00"
"10986","0","Lectric Grey","","","","6246","0","2026-02-06T18:45:55+00:00"
"10987","0","Ranger S 2x","","","","6247","0","2026-02-06T19:07:06+00:00"
"10988","0","Grey Ranger S 750w","","","","6247","0","2026-02-06T19:13:58+00:00"
"10989","0","Heybike Ranger S Blue","","","","6247","0","2026-02-06T19:20:44+00:00"
"10990","0","wheel","","","","1105","0","2026-02-06T21:30:05+00:00"
"10991","0","Jecham Purple","","","","6248","0","2026-02-06T21:42:59+00:00"
"10992","0","acbest","","blue","","6249","0","2026-02-06T21:47:55+00:00"
"10993","0","Cafe Cruiser Blue","","","EOD SATURDAY","6250","0","2026-02-06T22:46:16+00:00"
"10994","0","Aventon","","white","","6195","0","2026-02-07T15:07:31+00:00"
"10995","0","Huffy Blue","","","","6251","0","2026-02-07T15:08:07+00:00"
"10996","0","MacFox White","","","","6185","0","2026-02-07T15:31:05+00:00"
"10997","0","Vivi ","","black","","2992","0","2026-02-07T15:45:04+00:00"
"10998","0","Bikase Sidewinder","","","","6232","0","2026-02-07T16:08:05+00:00"
"10999","0","Bikase Sidewinder","","","","6232","0","2026-02-07T16:08:05+00:00"
"11000","0","Big Sur White","","","","1075","0","2026-02-07T16:21:02+00:00"
"11001","0","ASKMY","","Black","","5110","0","2026-02-07T16:56:54+00:00"
"11002","0","Heybike","","","","6252","0","2026-02-07T17:00:42+00:00"
"11003","0","Hiboy Scooter","","","","5882","0","2026-02-07T18:03:54+00:00"
"11004","0","2x Euphree Rear basket w/liner","","","","5908","0","2026-02-07T18:07:24+00:00"
"11005","0","No Brand","","Black","","6253","0","2026-02-07T18:07:26+00:00"
"11006","0","Treck","","White","","3843","0","2026-02-07T19:07:56+00:00"
"11007","0","Marin 1 Sale","","","","6254","0","2026-02-07T20:18:56+00:00"
"11008","0","Prolux x8 Elite vacuum head","","","","5759","0","2026-02-07T20:56:55+00:00"
"11009","0","Order Heybikes","","","","5759","0","2026-02-08T02:24:52+00:00"
"11010","0","Roseanne....? Email","","","","5759","0","2026-02-08T12:47:27+00:00"
"11011","0","80/90-17 TUBE - AMAZON [BIKE NOT HERE]","","","","4381","0","2026-02-08T15:08:57+00:00"
"11012","0","Black mini ebike","","","","6255","0","2026-02-08T15:26:46+00:00"
"11013","0","Cuiser","","Black","","6256","0","2026-02-08T17:01:41+00:00"
"11014","0","Townie Orange","","","","6257","0","2026-02-08T17:14:50+00:00"
"11015","0","Townie","","gray","","6258","0","2026-02-08T18:01:37+00:00"
"11016","0","Ridstar","","","","5712","0","2026-02-08T18:07:22+00:00"
"11017","0","Ridstar","","Black","","5712","0","2026-02-08T18:07:25+00:00"
"11018","0","electra","","white","","6259","0","2026-02-08T18:43:33+00:00"
"11019","0","Nabac Black","","BATTERY -EBAY","","6260","0","2026-02-08T23:09:50+00:00"
"11020","0","Aventon","","Gray","","6261","0","2026-02-09T15:12:40+00:00"
"11021","0","Shakalaka","","Blue ","","6262","0","2026-02-09T16:39:11+00:00"
"11022","0","Any bottle cage ","","","","6254","0","2026-02-09T16:58:06+00:00"
"11023","0","wheel","","","","6263","0","2026-02-09T17:09:12+00:00"
"11024","0","GreenBike","","","","6264","0","2026-02-09T17:41:10+00:00"
"11025","0","GreenBike","","Green","","6264","0","2026-02-09T17:41:13+00:00"
"11026","0","Battery (slide-in)","","","","6265","0","2026-02-09T18:01:09+00:00"
"11027","0","Valiant","","red","TIRE-AMAZON","6266","0","2026-02-10T23:02:26+00:00"
"11028","0","Ebike","","Black","","5925","0","2026-02-09T18:34:17+00:00"
"11029","0","Bianchi","","","","6267","0","2026-02-09T19:10:32+00:00"
"11030","0","Bianchi","","Green","","6267","0","2026-02-09T19:10:35+00:00"
"11031","0","Ebike","","","","5925","0","2026-02-09T19:11:03+00:00"
"11032","0","Ebike","","Black","","5925","0","2026-02-09T19:11:08+00:00"
"11033","0","Huffy","","","","6268","0","2026-02-09T19:35:42+00:00"
"11034","0","700 CASS REAR WHEEL BLACK -JBI","","","","6269","0","2026-02-09T19:47:20+00:00"
"11035","0","Trek","","gray","","6270","0","2026-02-09T20:34:45+00:00"
"11036","0","Schwinn","","black","","6271","0","2026-02-09T21:24:02+00:00"
"11037","0","Hollywood HRT-100 Rack -JBI","","","","6272","0","2026-02-09T22:37:15+00:00"
"11038","0","Hollywood HRT-100 Rack -JBI","","","","6272","0","2026-02-09T22:37:15+00:00"
"11039","0","Battery (pic in camera)","","","","1207","0","2026-02-09T22:42:32+00:00"
"11040","0","Euphree Robin","STEM BOLT","","","537","0","2026-02-13T18:19:02+00:00"
"11041","0","Black Lectric","","","","6273","0","2026-02-12T19:11:59+00:00"
"11042","0","Jetson ","","Black","","6274","0","2026-02-10T15:55:23+00:00"
"11043","0","Maxshot Scooter","","","","2497","0","2026-02-10T16:03:50+00:00"
"11044","0","Wheel","","","","3293","0","2026-02-10T16:40:23+00:00"
"11045","0","Cuybike Black","","","","4355","0","2026-02-10T16:46:30+00:00"
"11046","0","Lectric Trike Blue","","","","6079","0","2026-02-10T16:48:36+00:00"
"11047","0","Townie Cream","","","","6276","0","2026-02-10T17:40:08+00:00"
"11048","0","Aventon Black","","","","2643","0","2026-02-10T18:18:49+00:00"
"11049","0","Trek Blue","","","","4353","0","2026-02-17T20:06:06+00:00"
"11050","0","Roadmaster Black","","","","6277","0","2026-02-10T19:23:57+00:00"
"11051","0","Giagan","","Black","","1855","0","2026-02-10T19:28:09+00:00"
"11052","0","Wheel","","","","6279","0","2026-02-10T22:01:42+00:00"
"11053","0","Marin 1 LS M/L","","","","6278","0","2026-02-10T22:28:25+00:00"
"11054","0","wheel","","","","5181","0","2026-02-11T15:04:35+00:00"
"11055","0","E-JOE","","White","","415","0","2026-02-11T15:05:40+00:00"
"11056","0","Schwinn","","White","","6280","0","2026-02-11T15:10:59+00:00"
"11057","0","Fuji","","Black","","6281","0","2026-02-11T15:48:48+00:00"
"11058","0","Battery (black)","","","WAITING ON CUSTOMER FEEDBACK","5617","0","2026-02-11T21:34:59+00:00"
"11059","0","Euphree Falcon, Heybike Venus","","","","6282","0","2026-02-11T17:41:52+00:00"
"11060","0","L.L Bean","","Blue","","6283","0","2026-02-11T17:42:09+00:00"
"11061","0","Heybike Venus","","blue","","5445","0","2026-02-11T17:49:31+00:00"
"11062","0","TG Build 1","","White","","3974","0","2026-02-13T18:56:41+00:00"
"11063","0","Espin","","gray","","3903","0","2026-02-11T17:53:18+00:00"
"11064","0","Aventon","","black","","430","0","2026-02-11T18:00:43+00:00"
"11065","0","Huffy Red","","","","1869","0","2026-02-17T20:12:00+00:00"
"11066","0","24"" tubes (3) -AMAZON(bike not here)","","","24"" TUBES -AMAZON","6284","0","2026-02-11T20:18:39+00:00"
"11067","0","3G cruiser","","black","CUSTOMER BRINGING NEW RIM","6285","0","2026-02-11T20:14:56+00:00"
"11068","0","Lectric","","White","","3239","0","2026-02-11T19:26:01+00:00"
"11069","0","Lectric","","White ","HAVE CUSTOMER ORDER BATTERY","3239","0","2026-02-11T22:05:20+00:00"
"11070","0","Giduction","","Silver","","6286","0","2026-02-11T19:32:42+00:00"
"11071","0","2 Hour Rental","","","","6287","0","2026-02-11T19:36:53+00:00"
"11072","0","Euphree Sparrow Blue","","","","6288","0","2026-02-11T19:46:56+00:00"
"11073","0","Euphree Solar Sparrow","","Magenta","","6288","0","2026-02-16T22:30:05+00:00"
"11074","0","Blue cruiser","","","","6289","0","2026-02-11T19:59:10+00:00"
"11075","0","shwinn","","black","","6271","0","2026-02-11T20:22:58+00:00"
"11076","0","Schwinn","","black","","6271","0","2026-02-11T20:31:32+00:00"
"11077","0","Nakto","","orange","","3217","0","2026-02-13T18:25:55+00:00"
"11078","0","Magnum","","black","","6290","0","2026-02-11T20:57:50+00:00"
"11079","0","Euphree Falcon ST","","Black Cherry","","6290","0","2026-02-16T13:59:01+00:00"
"11080","0","RENTAL IN SUPPORT EMAIL","","","","6291","0","2026-02-11T21:30:10+00:00"
"11081","0","RENTAL SUNDAY PICKUP","","","","6291","0","2026-02-12T01:09:18+00:00"
"11082","0","Euphree Stellar Falcon ST","","Purple","","6292","0","2026-02-11T21:54:17+00:00"
"11083","0","Caroma Ebike 16x3 TIRE","","","","3974","0","2026-02-16T16:39:57+00:00"
"11084","0","Heybike Venus","","White","","5759","0","2026-02-11T22:27:00+00:00"
"11085","0","Venus","","Blue 2/2","","6282","0","2026-02-11T23:11:24+00:00"
"11086","0","Stellar Falcon","","Red 1/2","","6282","0","2026-02-11T23:11:14+00:00"
"11087","0","Caroma","","Blue","","3974","0","2026-02-11T22:56:43+00:00"
"11088","0","Magicycle Grey","","","","4307","0","2026-02-12T15:23:09+00:00"
"11089","0","Ausom Scooter","","Black/Yellow","","6293","0","2026-03-01T19:49:08+00:00"
"11090","0","XTreme Blue","","","","6295","0","2026-02-12T15:45:31+00:00"
"11091","0","Emojo Bull","","","","4722","0","2026-02-12T15:49:56+00:00"
"11092","0","Wired Blue","","","","650","0","2026-02-12T16:40:58+00:00"
"11093","0","Guts","","Blue","","5097","0","2026-02-12T16:49:57+00:00"
"11094","0","DJ Bikes ebike","","white","","6296","0","2026-02-12T16:51:09+00:00"
"11095","0","no name pedal bike","","black","","6297","0","2026-02-12T16:56:54+00:00"
"11096","0","Aventon","","","","6298","0","2026-02-12T18:16:20+00:00"
"11097","0","Alum Drifter blue","","","","6299","0","2026-02-12T17:44:41+00:00"
"11098","0","Pearl Blue Aluminum Drifter","","","","6299","0","2026-02-12T17:49:02+00:00"
"11099","0","Lectric 3.0 White","","","CONTROLLER-LECTRIC","1124","0","2026-02-13T19:12:48+00:00"
"11100","0","Bee Cool Orange","","","","4767","0","2026-02-12T18:16:30+00:00"
"11101","0","Bee Cool Orange","","","","4767","0","2026-02-12T18:16:30+00:00"
"11102","0","Pink Kids Bike","","","","6300","0","2026-02-12T19:43:17+00:00"
"11103","0","RidingTimes","","Black","","6301","0","2026-02-12T21:21:22+00:00"
"11104","0","Schwinn Trike","","","SHIPPED TO US","6294","0","2026-02-15T17:22:58+00:00"
"11105","0","700c Black Rear Rim","","","JBI - BIKE NOT HERE","2520","0","2026-02-12T22:10:16+00:00"
"11106","0","xdc600","","sILVER/yELLOW","","6302","0","2026-02-12T23:02:22+00:00"
"11107","0","Mihogo Air (rear light question)","","","","5759","0","2026-02-13T15:39:28+00:00"
"11108","0","Euphree White","","","","1252","0","2026-02-13T15:56:09+00:00"
"11109","0","Concord Blue","","","","6303","0","2026-02-13T16:03:27+00:00"
"11110","0","Trek Mountain Track","","blue","","6134","0","2026-02-13T16:21:09+00:00"
"11111","0","Isinwheel","","black","","1150","0","2026-02-13T16:54:46+00:00"
"11112","0","Stinson LS M/L","","","","6278","0","2026-02-13T17:06:33+00:00"
"11113","0","Wheel","","","","6004","0","2026-02-13T17:32:51+00:00"
"11114","0","Actbest Black","","","","6304","0","2026-02-13T18:20:03+00:00"
"11115","0","Cybervelo","","Red","","6305","0","2026-02-13T18:57:40+00:00"
"11116","0","Trek","","Silver","","6306","0","2026-02-13T19:22:19+00:00"
"11117","0","Steel Drifters","","","","6307","0","2026-02-13T19:46:07+00:00"
"11118","0","(Bike Not Here) Pirelli Cinturato Velo Tires","","700x32c","- AMAZON","6308","0","2026-02-13T20:19:16+00:00"
"11119","0","EUY","","Black","","1627","0","2026-02-13T21:02:16+00:00"
"11120","0","Greenn Bike","","Green","","6264","0","2026-02-13T21:15:16+00:00"
"11121","0","Mongoose Grey","","","","4344","0","2026-02-13T21:28:40+00:00"
"11122","0","Townie Blue","","","","6309","0","2026-02-14T15:06:17+00:00"
"11123","0","GEN 3 ebike","","white","AMAZON-SPOKE","6310","0","2026-02-19T23:08:08+00:00"
"11124","0","Wheel 1/2","","","","6311","0","2026-02-14T15:49:47+00:00"
"11125","0","Wheel 1/2","","","","6311","0","2026-02-14T15:49:47+00:00"
"11126","0","Trek Blue 2/2","","","","6311","0","2026-02-14T15:50:08+00:00"
"11127","0","Eco Trick","","","","6312","0","2026-02-14T15:59:10+00:00"
"11128","0","Eco Trick","","White","BATTERY -EBAY","6312","0","2026-02-14T16:47:01+00:00"
